Date,Open,High,Low,Close,Volume,Adj Close
2002-07-18,15.499999,15.560001,14.75,14.989999,139865600,0.985576
2002-07-17,16.13,16.20,15.190001,15.630001,303871400,1.027656
2002-07-16,18.15,18.569999,17.609999,17.86,111692000,1.174276
2002-07-15,17.43,18.60,16.809999,18.23,73998400,1.198603
2002-07-12,18.550001,18.789999,17.26,17.51,110873000,1.151264
2002-07-11,17.26,18.349999,16.97,18.30,93419200,1.203205
2002-07-10,17.71,18.17,17.249999,17.319999,51720200,1.138771
2002-07-09,18.09,18.29,17.460001,17.530001,56687400,1.152579
2002-07-08,18.52,18.61,17.680001,18.01,52801000,1.184138
2002-07-05,17.71,18.75,17.71,18.74,40412400,1.232135
2002-07-03,16.809999,17.680001,16.75,17.549999,49757400,1.153894
2002-07-02,17.029999,17.160001,16.83,16.940001,76297200,1.113787
2002-07-01,17.71,17.88,17.05,17.06,55672400,1.121677
2002-06-28,17.099999,17.820001,17.00,17.72,67464600,1.165071
2002-06-27,16.79,17.27,16.42,17.06,62914600,1.121677
2002-06-26,16.800001,17.29,15.98,16.55,139738200,1.088145
2002-06-25,17.399999,17.680001,16.86,17.14,75300400,1.126937
2002-06-24,16.77,17.73,16.70,17.27,107983400,1.135484
2002-06-21,16.97,17.49,16.79,16.85,111294400,1.107869
2002-06-20,17.170001,17.600001,16.85,17.109999,99159200,1.124964
2002-06-19,17.37,17.600001,16.880001,17.12,427366800,1.125622
2002-06-18,20.42,20.590001,19.98,20.150001,88340000,1.324841
2002-06-17,20.239999,20.63,19.85,20.539999,81152400,1.350483
2002-06-14,19.24,20.36,18.110001,20.099999,106225000,1.321553
2002-06-13,20.019999,20.05,19.38,19.54,88020800,1.284734
2002-06-12,20.41,20.749999,19.940001,20.089999,132179600,1.320896
2002-06-11,21.64,21.699999,20.41,20.459999,87374000,1.345223
2002-06-10,21.479999,21.839999,21.339999,21.479999,69393800,1.412287
2002-06-07,21.760001,21.94,20.93,21.400001,153094200,1.407027
2002-06-06,22.96,23.229999,22.04,22.16,64999200,1.456996
2002-06-05,22.83,22.83,22.349999,22.719999,69270600,1.493816
2002-06-04,22.88,23.04,22.18,22.780001,86955400,1.497761
2002-06-03,23.39,23.449999,22.579999,22.91,58777600,1.506308
2002-05-31,24.090001,24.249999,23.28,23.299999,91373800,1.53195
2002-05-30,23.77,24.380001,23.510001,24.20,49093800,1.591124
2002-05-29,23.92,24.44,23.449999,23.98,55448400,1.576659
2002-05-28,23.69,24.20,23.430001,23.98,37429000,1.576659
2002-05-24,24.99,24.99,23.959999,24.15,41543600,1.587837
2002-05-23,24.450001,25.24,24.07,25.180001,92349600,1.655558
2002-05-22,23.369999,24.37,23.32,24.319999,72718800,1.599014
2002-05-21,24.829999,25.00,23.40,23.46,70247800,1.54247
2002-05-20,24.57,24.93,24.530001,24.74,67478600,1.626628
2002-05-17,25.489999,25.779999,24.609999,25.01,59123400,1.644381
2002-05-16,25.059999,25.45,24.750001,25.21,56763000,1.65753
2002-05-15,25.37,25.98,24.839999,25.279999,83956600,1.662133
2002-05-14,24.450001,25.68,24.22,25.61,131626600,1.68383
2002-05-13,23.519999,24.090001,22.939999,23.940001,66402000,1.574029
2002-05-10,24.29,24.29,22.98,23.32,58849000,1.533265
2002-05-09,24.249999,24.35,23.800001,24.19,56154000,1.590466
2002-05-08,23.20,24.52,23.04,24.37,109170600,1.602301
2002-05-07,22.939999,22.95,22.139999,22.47,60687200,1.477378
2002-05-06,23.35,23.50,22.46,22.649999,62416200,1.489213
2002-05-03,23.57,24.020001,23.430001,23.510001,57695400,1.545757
2002-05-02,23.809999,24.34,23.599999,23.69,59836000,1.557592
2002-05-01,24.29,24.29,23.360001,23.98,53676000,1.576659
2002-04-30,23.889999,24.380001,23.75,24.27,70240800,1.595726
2002-04-29,23.159999,24.06,23.089999,23.959999,68072200,1.575344
2002-04-26,24.28,24.37,23.000001,23.009999,76245400,1.512883
2002-04-25,23.56,24.34,23.55,24.12,48550600,1.585864
2002-04-24,24.30,24.50,23.68,23.77,35112000,1.562852
2002-04-23,24.539999,24.78,24.090001,24.249999,58367400,1.594411
2002-04-22,24.839999,24.93,24.23,24.530001,67356800,1.612821
2002-04-19,25.489999,25.489999,24.93,24.979999,93851800,1.642408
2002-04-18,25.50,25.52,24.88,25.410001,100427600,1.67068
2002-04-17,25.929999,26.17,25.38,26.11,99062600,1.716704
2002-04-16,25.15,25.990001,25.119999,25.74,153644400,1.692377
2002-04-15,25.059999,25.15,24.80,25.00,74842600,1.643723
2002-04-12,25.01,25.17,24.57,25.059999,80060400,1.647668
2002-04-11,25.03,25.199999,24.750001,24.86,101813600,1.634518
2002-04-10,24.21,24.95,24.01,24.66,56245000,1.621369
2002-04-09,24.59,25.00,24.01,24.099999,47882800,1.584549
2002-04-08,24.160001,24.680001,23.78,24.56,65378600,1.614794
2002-04-05,24.95,25.190001,24.099999,24.74,69587000,1.626628
2002-04-04,23.669999,25.049999,23.669999,24.900001,84624400,1.637148
2002-04-03,24.05,24.49,23.599999,23.75,53632600,1.561537
2002-04-02,24.00,24.30,23.870001,24.07,50948800,1.582577
2002-04-01,23.379999,24.70,23.28,24.460001,49761600,1.608219
2002-03-28,23.70,23.880001,23.46,23.669999,27113800,1.556277
2002-03-27,23.35,23.720001,23.26,23.47,31925600,1.543127
2002-03-26,23.20,23.64,23.000001,23.46,64460200,1.54247
2002-03-25,24.07,24.090001,23.24,23.35,65707600,1.535237
2002-03-22,24.22,24.56,23.870001,24.090001,50548400,1.583892
2002-03-21,23.86,24.30,23.26,24.27,154088200,1.595726
2002-03-20,24.66,25.14,24.50,24.92,73579800,1.638463
2002-03-19,24.689999,25.30,24.30,24.85,60586400,1.633861
2002-03-18,24.95,25.049999,24.319999,24.74,76139000,1.626628
2002-03-15,24.460001,24.960001,24.249999,24.95,60225200,1.640436
2002-03-14,24.30,24.600001,23.870001,24.43,54324200,1.606246
2002-03-13,24.37,24.85,24.15,24.49,50191400,1.610191
2002-03-12,24.51,24.74,24.099999,24.72,63513800,1.625313
2002-03-11,24.600001,25.14,24.099999,25.059999,65696400,1.647668
2002-03-08,24.74,25.09,24.30,24.66,67443600,1.621369
2002-03-07,24.06,24.530001,23.61,24.380001,64562400,1.602959
2002-03-06,23.48,24.34,22.930001,24.07,56551600,1.582577
2002-03-05,24.15,24.43,23.40,23.529999,68675600,1.547072
2002-03-04,23.26,24.58,22.76,24.29,87064600,1.597041
2002-03-01,21.93,23.50,21.82,23.449999,87248000,1.541812
2002-02-28,22.15,22.59,21.35,21.699999,114234400,1.426752
2002-02-27,23.940001,24.249999,20.94,21.96,257539800,1.443846
2002-02-26,23.91,24.37,23.25,23.669999,65032800,1.556277
2002-02-25,22.850001,24.72,22.359999,23.809999,106712200,1.565482
2002-02-22,21.66,22.95,21.50,22.74,101619000,1.495131
2002-02-21,22.920001,23.000001,21.45,21.50,111687800,1.413602
2002-02-20,22.77,23.20,22.349999,23.13,71360800,1.520773
2002-02-19,23.76,23.870001,22.48,22.62,97564600,1.487241
2002-02-15,24.530001,24.979999,23.85,23.90,65046800,1.571399
2002-02-14,25.049999,25.23,24.380001,24.600001,65042600,1.617424
2002-02-13,24.73,25.24,24.65,25.01,78218000,1.644381
2002-02-12,24.66,25.040001,24.450001,24.71,56070000,1.624656
2002-02-11,23.93,25.00,23.739999,24.979999,99650600,1.642408
2002-02-08,24.399999,24.64,23.369999,24.029999,88832800,1.579947
2002-02-07,24.65,25.29,24.08,24.30,86958200,1.597699
2002-02-06,25.60,25.98,24.15,24.670001,149394000,1.622026
2002-02-05,25.09,25.98,25.08,25.45,114221800,1.67331
2002-02-04,24.319999,25.52,24.20,25.349999,130593400,1.666735
2002-02-01,24.34,24.960001,24.34,24.41,99576400,1.604931
2002-01-31,24.160001,24.73,24.109999,24.72,117111400,1.625313
2002-01-30,23.070001,24.14,22.939999,24.090001,117894000,1.583892
2002-01-29,23.220001,23.54,22.850001,23.070001,60081000,1.516828
2002-01-28,23.40,23.55,22.719999,23.27,46611600,1.529978
2002-01-25,22.89,23.42,22.66,23.25,46478600,1.528663
2002-01-24,22.91,23.510001,22.90,23.210001,86000600,1.526033
2002-01-23,21.80,23.04,21.59,23.02,110819800,1.51354
2002-01-22,22.270001,22.37,21.82,21.82,81828600,1.434642
2002-01-18,22.00,22.60,21.96,22.17,84702800,1.457654
2002-01-17,21.96,22.74,21.87,22.48,165144000,1.478036
2002-01-16,21.409999,21.409999,20.50,20.78,141723400,1.366263
2002-01-15,21.320001,21.760001,21.21,21.699999,72580200,1.426752
2002-01-14,21.01,21.400001,20.899999,21.15,103999000,1.39059
2002-01-11,21.390001,21.839999,20.599999,21.049999,87200400,1.384015
2002-01-10,21.22,21.460001,20.25,21.23,113184400,1.39585
2002-01-09,22.799999,22.930001,21.28,21.65,81958800,1.423464
2002-01-08,22.75,23.05,22.46,22.61,112509600,1.486583
2002-01-07,23.720001,24.00,22.75,22.90,111146000,1.50565
2002-01-04,23.34,23.950001,22.99,23.69,102494000,1.557592
2002-01-03,23.000001,23.75,22.77,23.580001,153001800,1.55036
2002-01-02,22.050001,23.299999,21.96,23.299999,132374200,1.53195
2001-12-31,22.51,22.66,21.830001,21.900001,34445600,1.439902
2001-12-28,21.970001,23.000001,21.96,22.429999,74781000,1.474748
2001-12-27,21.58,22.25,21.58,22.069999,47877200,1.451079
2001-12-26,21.35,22.30,21.14,21.49,36600200,1.412944
2001-12-24,20.899999,21.45,20.899999,21.36,12657400,1.404397
2001-12-21,21.01,21.540001,20.80,21.00,64083600,1.380727
2001-12-20,21.400001,21.470001,20.62,20.670001,55216000,1.35903
2001-12-19,20.58,21.680001,20.47,21.619999,72489200,1.421492
2001-12-18,20.890001,21.329999,20.220001,21.01,58809800,1.381385
2001-12-17,20.40,21.00,20.19,20.62,43428000,1.355743
2001-12-14,20.73,20.829999,20.089999,20.389999,47471200,1.340621
2001-12-13,21.49,21.549999,20.50,21.00,49460600,1.380727
2001-12-12,21.87,21.919999,21.250001,21.49,48115200,1.412944
2001-12-11,22.67,22.850001,21.65,21.779999,51368800,1.432012
2001-12-10,22.289999,22.99,22.23,22.54,42502600,1.481981
2001-12-07,22.46,22.710001,22.00,22.54,50878800,1.481981
2001-12-06,23.48,23.50,22.139999,22.780001,84733600,1.497761
2001-12-05,22.359999,24.029999,22.17,23.76,142144800,1.562194
2001-12-04,21.049999,22.560001,20.72,22.40,95104800,1.472776
2001-12-03,21.06,21.28,20.599999,21.049999,45291400,1.384015
2001-11-30,20.47,21.44,20.25,21.30,75978000,1.400452
2001-11-29,20.599999,20.70,20.19,20.42,50691200,1.342593
2001-11-28,20.85,21.21,20.41,20.529999,62652800,1.349825
2001-11-27,21.20,21.52,20.50,21.00,67138400,1.380727
2001-11-26,19.940001,21.549999,19.879999,21.37,115172400,1.405055
2001-11-23,19.710001,19.949999,19.570001,19.84,15001000,1.304459
2001-11-21,19.61,19.799999,19.26,19.68,50395800,1.293939
2001-11-20,19.82,20.20,19.500001,19.53,69146000,1.284077
2001-11-19,18.999999,20.05,18.96,20.00,83147400,1.314979
2001-11-16,19.27,19.289999,18.400001,18.97,57666000,1.247257
2001-11-15,19.45,19.90,19.23,19.45,53257400,1.278817
2001-11-14,19.589999,19.90,19.149999,19.61,55287400,1.289336
2001-11-13,19.079999,19.39,18.709999,19.369999,56168000,1.273557
2001-11-12,18.66,19.17,17.960001,18.75,50374800,1.232792
2001-11-09,18.60,19.25,18.550001,18.709999,33573400,1.230162
2001-11-08,19.63,19.89,18.569999,18.709999,85535800,1.230162
2001-11-07,19.46,20.13,19.33,19.589999,95747400,1.288021
2001-11-06,18.96,19.62,18.53,19.570001,79004800,1.286707
2001-11-05,18.840001,19.25,18.61,19.069999,58948400,1.253832
2001-11-02,18.52,18.859999,18.16,18.569999,49301000,1.220958
2001-11-01,17.65,18.779999,17.249999,18.59,78248800,1.222273
2001-10-31,17.73,18.400001,17.44,17.56,68437600,1.154551
2001-10-30,17.380001,18.00,17.06,17.600001,69190800,1.157181
2001-10-29,18.569999,18.67,17.600001,17.63,59795400,1.159154
2001-10-26,18.859999,19.25,18.620001,18.67,69741000,1.227532
2001-10-25,18.44,19.25,18.16,19.19,63737800,1.261722
2001-10-24,18.059999,19.09,17.750001,18.95,93606800,1.245942
2001-10-23,19.12,19.420001,17.87,18.14,171245200,1.192685
2001-10-22,18.21,19.069999,18.09,19.02,97984600,1.250545
2001-10-19,17.94,18.400001,17.88,18.30,41697600,1.203205
2001-10-18,17.29,18.23,17.29,18.00,153143200,1.183481
2001-10-17,18.339999,18.410001,16.959999,16.99,71384600,1.117074
2001-10-16,18.09,18.199999,17.77,18.01,50737400,1.184138
2001-10-15,17.95,18.38,17.95,17.99,79688000,1.182823
2001-10-12,17.310001,18.08,16.86,18.01,71953000,1.184138
2001-10-11,16.92,17.74,16.85,17.74,83540800,1.166386
2001-10-10,16.10,16.85,15.95,16.819999,76939800,1.105897
2001-10-09,16.05,16.20,15.630001,16.000001,43506400,1.051983
2001-10-08,15.569999,16.35,15.499999,16.20,51996000,1.065133
2001-10-05,15.40,16.150001,14.989999,16.140001,85671600,1.061188
2001-10-04,15.349999,16.25,14.989999,15.88,100280600,1.044093
2001-10-03,14.95,15.359999,14.830001,14.980001,170760800,0.984919
2001-10-02,15.429999,15.83,14.88,15.050001,58970800,0.989521
2001-10-01,15.490001,15.99,15.23,15.54,52052000,1.021738
2001-09-28,15.710001,15.91,15.39,15.51,91277200,1.019766
2001-09-27,15.25,15.75,15.200001,15.51,80560200,1.019766
2001-09-26,15.81,15.89,14.93,15.15,123449200,0.996096
2001-09-25,16.140001,16.220001,15.349999,15.54,93601200,1.021738
2001-09-24,16.11,16.84,15.95,16.449999,73634400,1.08157
2001-09-21,14.80,16.25,14.680001,15.73,142629200,1.034231
2001-09-20,16.290001,16.950001,15.499999,15.68,102793600,1.030943
2001-09-19,16.50,17.099999,15.60,17.020001,93329600,1.119047
2001-09-18,16.90,17.72,16.17,16.28,81775400,1.070393
2001-09-17,16.000001,17.07,15.73,16.99,114501800,1.117074
2001-09-10,17.00,17.50,16.92,17.37,77211400,1.142059
2001-09-07,17.50,18.10,17.20,17.28,60457600,1.136141
2001-09-06,18.400001,18.929999,17.65,17.72,70592200,1.165071
2001-09-05,18.24,18.95,18.119999,18.550001,90014400,1.219643
2001-09-04,18.50,19.079999,18.180001,18.25,87053400,1.199918
2001-08-31,17.73,18.60,17.65,18.550001,54226200,1.219643
2001-08-30,17.74,18.180001,17.28,17.829999,92173200,1.172303
2001-08-29,18.44,18.83,17.829999,17.829999,59992800,1.172303
2001-08-28,18.90,19.140001,18.400001,18.400001,42933800,1.20978
2001-08-27,18.60,19.299999,18.16,18.920001,43911000,1.24397
2001-08-24,18.00,18.620001,17.65,18.569999,72583000,1.220958
2001-08-23,18.199999,18.339999,17.58,17.81,54269600,1.170988
2001-08-22,17.94,18.25,17.609999,18.21,43493800,1.197288
2001-08-21,18.14,18.14,17.70,17.92,46425400,1.178221
2001-08-20,18.14,18.23,17.81,18.119999,63075600,1.19137
2001-08-17,18.00,18.45,17.99,18.07,52106600,1.188083
2001-08-16,18.269999,18.75,17.970001,18.65,72023000,1.226217
2001-08-15,18.76,18.94,18.199999,18.44,72319800,1.21241
2001-08-14,19.200001,19.359999,18.67,18.73,57237600,1.231477
2001-08-13,19.10,19.33,18.76,19.09,36999200,1.255147
2001-08-10,19.04,19.32,18.59,19.02,46740400,1.250545
2001-08-09,18.96,19.149999,18.72,19.05,50166200,1.252517
2001-08-08,19.26,19.70,18.54,18.90,69042400,1.242655
2001-08-07,19.33,19.67,18.98,19.25,42137200,1.265667
2001-08-06,19.04,19.659999,18.999999,19.130001,24913000,1.257777
2001-08-03,19.89,19.90,18.999999,19.500001,46513600,1.282104
2001-08-02,19.650001,19.869999,19.26,19.82,63022400,1.303144
2001-08-01,19.01,19.78,18.95,19.060001,76034000,1.253175
2001-07-31,19.27,19.420001,18.51,18.789999,58756600,1.235422
2001-07-30,19.12,19.359999,18.51,18.929999,60839800,1.244627
2001-07-27,18.75,19.25,18.50,18.96,83533800,1.2466
2001-07-26,18.480001,18.80,17.85,18.59,92285200,1.222273
2001-07-25,19.12,19.299999,17.970001,18.470001,110969600,1.214383
2001-07-24,19.39,19.92,18.73,19.09,87094000,1.255147
2001-07-23,20.089999,20.50,19.509999,19.54,60340000,1.284734
2001-07-20,19.70,20.06,19.49,19.98,111146000,1.313664
2001-07-19,21.23,21.42,19.75,19.96,215285000,1.312349
2001-07-18,21.779999,22.780001,20.42,20.79,284253200,1.36692
2001-07-17,23.98,25.22,23.009999,25.10,161957600,1.650298
2001-07-16,24.88,25.10,23.91,23.959999,69666800,1.575344
2001-07-13,24.13,25.01,23.84,24.85,113685600,1.633861
2001-07-12,23.299999,24.81,23.299999,24.36,153700400,1.601644
2001-07-11,21.030001,22.55,21.00,22.54,117626600,1.481981
2001-07-10,22.95,23.070001,20.84,21.14,98817600,1.389932
2001-07-09,22.09,23.000001,21.680001,22.700001,84366800,1.492501
2001-07-06,22.76,22.96,21.72,22.03,75730200,1.448449
2001-07-05,23.599999,23.77,23.009999,23.19,38073000,1.524718
2001-07-03,23.510001,24.179999,23.50,23.84,28135800,1.567454
2001-07-02,23.64,24.23,23.140001,23.90,57512000,1.571399
2001-06-29,23.660001,25.10,23.20,23.25,128847600,1.528663
2001-06-28,23.05,23.91,22.939999,23.54,87102400,1.54773
2001-06-27,23.83,24.00,22.499999,23.34,93532600,1.53458
2001-06-26,23.34,23.77,23.009999,23.75,68195400,1.561537
2001-06-25,22.499999,24.00,22.45,23.99,109887400,1.577317
2001-06-22,22.48,23.000001,21.760001,22.26,71506400,1.463571
2001-06-21,21.549999,23.000001,21.100001,22.490001,85332800,1.478693
2001-06-20,20.00,21.849999,19.98,21.67,107905000,1.424779
2001-06-19,20.85,21.400001,20.010001,20.19,80271800,1.327471
2001-06-18,20.41,20.85,20.00,20.33,86478000,1.336676
2001-06-15,20.099999,20.749999,19.350001,20.440001,113656200,1.343908
2001-06-14,20.04,20.450001,19.77,19.879999,74337200,1.307089
2001-06-13,21.42,21.73,20.06,20.47,127871800,1.34588
2001-06-12,19.77,20.69,19.76,20.309999,75948600,1.335361
2001-06-11,21.049999,21.07,19.949999,20.04,73500000,1.317608
2001-06-08,21.65,21.65,20.71,21.320001,85656200,1.401767
2001-06-07,20.71,21.699999,20.450001,21.66,81295200,1.424122
2001-06-06,20.93,20.93,20.33,20.73,55794200,1.362975
2001-06-05,20.80,21.100001,20.35,20.94,117948600,1.376783
2001-06-04,21.08,21.109999,20.459999,20.660001,70480200,1.358373
2001-06-01,20.13,21.09,19.98,20.890001,114018800,1.373495
2001-05-31,19.799999,20.239999,19.49,19.949999,110723200,1.311691
2001-05-30,20.76,20.76,19.299999,19.78,194269600,1.300514
2001-05-29,22.32,22.499999,20.810001,21.470001,128997400,1.411629
2001-05-25,23.20,23.290001,22.499999,22.76,39685800,1.496446
2001-05-24,23.290001,23.299999,22.62,23.20,67939200,1.525375
2001-05-23,23.75,23.75,22.859999,23.229999,70260400,1.527347
2001-05-22,24.00,24.13,23.40,23.50,103229000,1.5451
2001-05-21,23.63,23.91,23.05,23.56,115249400,1.549045
2001-05-18,23.360001,23.64,23.12,23.529999,39762800,1.547072
2001-05-17,24.23,24.329999,23.25,23.55,83029800,1.548387
2001-05-16,23.26,24.50,22.850001,24.099999,80582600,1.584549
2001-05-15,23.369999,25.50,23.04,23.18,59256400,1.52406
2001-05-14,22.89,23.68,22.75,23.290001,77305200,1.531293
2001-05-11,23.009999,23.49,22.76,22.850001,50761200,1.502363
2001-05-10,24.21,24.50,22.95,23.000001,72244200,1.512225
2001-05-09,24.14,24.549999,23.669999,23.98,81222400,1.576659
2001-05-08,25.349999,25.45,23.950001,24.57,78859200,1.615451
2001-05-07,25.620001,25.76,24.839999,24.960001,69137600,1.641093
2001-05-04,24.240001,25.849999,23.959999,25.75,70263200,1.693035
2001-05-03,25.97,26.25,24.73,24.960001,75385800,1.641093
2001-05-02,26.34,26.70,25.76,26.589999,92131200,1.748264
2001-05-01,25.410001,26.500001,25.199999,25.929999,106813000,1.70487
2001-04-30,26.70,27.12,24.87,25.489999,123694200,1.67594
2001-04-27,25.199999,26.289999,24.750001,26.200001,113253000,1.722622
2001-04-26,25.17,26.10,24.680001,24.689999,199924200,1.623341
2001-04-25,24.21,24.86,23.57,24.72,82695200,1.625313
2001-04-24,24.329999,24.750001,23.510001,24.029999,94284400,1.579947
2001-04-23,24.34,25.00,24.00,24.249999,135381400,1.594411
2001-04-20,24.93,25.630001,24.600001,25.040001,173350800,1.646353
2001-04-19,25.550001,25.75,23.599999,25.72,468417600,1.691062
2001-04-18,21.57,24.08,21.08,22.789999,275210600,1.498418
2001-04-17,21.20,21.21,19.60,20.40,171299800,1.341278
2001-04-16,22.09,22.40,20.86,21.44,71306200,1.409657
2001-04-12,21.42,23.02,21.15,22.420001,74733400,1.474091
2001-04-11,22.98,23.000001,21.28,21.80,83524000,1.433327
2001-04-10,20.899999,22.700001,20.78,22.04,114343600,1.449106
2001-04-09,20.69,21.339999,20.06,20.539999,66645600,1.350483
2001-04-06,20.80,21.039999,19.90,20.590001,81222400,1.35377
2001-04-05,20.599999,22.499999,20.00,20.87,111690600,1.37218
2001-04-04,19.76,20.25,18.75,19.500001,171371200,1.282104
2001-04-03,21.36,21.400001,20.13,20.239999,92171800,1.330758
2001-04-02,22.09,22.66,21.400001,21.59,85227800,1.419519
2001-03-30,22.55,22.719999,21.339999,22.069999,100087400,1.451079
2001-03-29,21.769999,23.449999,21.50,22.53,153266400,1.481323
2001-03-28,22.08,22.499999,21.50,22.17,146165600,1.457654
2001-03-27,21.94,23.05,21.900001,22.869999,135955400,1.503678
2001-03-26,23.13,23.75,21.13,21.779999,183612800,1.432012
2001-03-23,22.062499,23.5625,22.00,23.000001,236222000,1.512225
2001-03-22,20.375001,21.75,20.1875,21.624999,180825400,1.42182
2001-03-21,19.7812,20.875,19.375,20.125,92843800,1.323197
2001-03-20,20.7187,20.9375,19.6875,19.6875,124801600,1.294432
2001-03-19,19.75,20.625,19.500001,20.5625,89002200,1.351962
2001-03-16,18.999999,20.312499,18.875,19.625,117579000,1.290323
2001-03-15,20.875,21.375,19.6875,19.6875,132329400,1.294432
2001-03-14,18.50,20.50,18.4375,20.4375,119443800,1.343744
2001-03-13,18.875,19.5625,18.187501,19.5625,110832400,1.286213
2001-03-12,19.6875,19.874999,18.124999,18.625001,97755000,1.224574
2001-03-09,20.625,20.6875,20.00,20.25,74783800,1.331416
2001-03-08,20.6875,21.125,20.4375,20.812501,51214800,1.3684
2001-03-07,21.3125,21.624999,20.749999,21.250001,104885200,1.397165
2001-03-06,20.7187,22.062499,20.6875,21.50,182950600,1.413602
2001-03-05,19.375,20.50,19.25,20.375001,81043200,1.339634
2001-03-02,18.3125,20.4375,18.25,19.25,101550400,1.265667
2001-03-01,17.8125,18.75,17.1875,18.75,82615400,1.232792
2001-02-28,19.375,19.437499,18.124999,18.25,127058400,1.199918
2001-02-27,19.281201,19.437499,18.6875,19.375,87129000,1.273885
2001-02-26,19.062501,19.6875,18.562499,19.500001,51609600,1.282104
2001-02-23,18.625001,18.875,18.25,18.8125,73466400,1.236902
2001-02-22,19.062501,19.375,18.00,18.8125,107990400,1.236902
2001-02-21,18.25,19.937501,18.25,18.875,97564600,1.241011
2001-02-20,19.1875,19.437499,18.187501,18.3125,78723400,1.204027
2001-02-16,18.999999,19.500001,18.75,18.999999,65977800,1.24923
2001-02-15,19.6875,20.5625,19.6875,20.0625,77854000,1.319088
2001-02-14,19.1875,19.625,18.50,19.500001,77280000,1.282104
2001-02-13,19.937501,20.4375,18.999999,19.125,59267600,1.257448
2001-02-12,19.062501,20.00,18.8125,19.6875,68530000,1.294432
2001-02-09,20.50,20.812501,18.6875,19.125,147520800,1.257448
2001-02-08,20.5625,21.0625,20.1875,20.749999,151032000,1.36429
2001-02-07,20.6562,20.875,19.8125,20.749999,98471800,1.36429
2001-02-06,20.156201,21.3906,20.00,21.125,115677800,1.388946
2001-02-05,20.50,20.5625,19.75,20.1875,71528800,1.327306
2001-02-02,21.125,21.9375,20.50,20.625,106835400,1.356072
2001-02-01,20.6875,21.50,20.50,21.125,92423800,1.388946
2001-01-31,21.50,22.499999,21.4375,21.624999,182676200,1.42182
2001-01-30,21.5625,22.00,20.875,21.75,173105800,1.430039
2001-01-29,19.5625,21.75,19.5625,21.687501,213882200,1.42593
2001-01-26,19.500001,19.8125,19.062501,19.5625,120705200,1.286213
2001-01-25,20.5625,20.5625,19.75,19.937501,122427200,1.310869
2001-01-24,20.625,20.6875,19.5625,20.50,179272800,1.347853
2001-01-23,19.3125,20.9375,19.062501,20.50,219882600,1.347853
2001-01-22,19.062501,19.625,18.4375,19.25,129831800,1.265667
2001-01-19,19.437499,19.5625,18.6875,19.500001,194166000,1.282104
2001-01-18,17.8125,18.75,17.625,18.6875,306752600,1.228683
2001-01-17,17.5625,17.5625,16.50,16.812499,210218400,1.105404
2001-01-16,17.4375,18.25,17.00,17.125,76529600,1.12595
2001-01-12,17.875,18.00,17.0625,17.1875,105844200,1.13006
2001-01-11,16.25,18.50,16.25,18.00,200933600,1.183481
2001-01-10,16.6875,17.00,16.0625,16.5625,145195400,1.088967
2001-01-09,16.812499,17.640601,16.5625,17.1875,147232400,1.13006
2001-01-08,16.9375,16.984301,15.937499,16.5625,93424800,1.088967
2001-01-05,16.9375,17.375,16.0625,16.374999,103089000,1.076639
2001-01-04,18.1406,18.50,16.812499,17.0625,184849000,1.121841
2001-01-03,14.50,16.6875,14.4375,16.374999,204268400,1.076639
2001-01-02,14.875,15.25,14.5625,14.875,113078000,0.978015
2000-12-29,14.687501,15.00,14.50,14.875,157584000,0.978015
2000-12-28,14.375,14.9375,14.3125,14.8125,76294400,0.973906
2000-12-27,14.343699,14.8125,14.187499,14.8125,81366600,0.973906
2000-12-26,14.875,15.00,14.250001,14.687501,54203800,0.965687
2000-12-22,14.125,15.00,14.125,15.00,79513000,0.986234
2000-12-21,14.250001,15.00,13.875,14.0625,91711200,0.924594
2000-12-20,13.7812,14.624999,13.625,14.375,141332800,0.945141
2000-12-19,14.375,15.25,14.00,14.00,93501800,0.920485
2000-12-18,14.5625,14.624999,13.9375,14.250001,81452000,0.936922
2000-12-15,14.5625,14.687501,14.00,14.0625,128486400,0.924594
2000-12-14,15.0312,15.25,14.4375,14.4375,65829400,0.94925
2000-12-13,15.562501,15.562501,14.875,15.00,86221800,0.986234
2000-12-12,15.25,16.000001,15.00,15.375,96565000,1.01089
2000-12-11,15.1875,15.375,14.875,15.1875,83127800,0.998562
2000-12-08,14.8125,15.3125,14.4375,15.062499,108906000,0.990343
2000-12-07,14.4375,14.875,14.00,14.3125,102229400,0.941032
2000-12-06,14.624999,15.00,14.00,14.3125,343616000,0.941032
2000-12-05,16.9375,17.4375,16.374999,17.00,153494600,1.117732
2000-12-04,17.1875,17.1875,16.437501,16.6875,92880200,1.097185
2000-12-01,17.00,17.50,16.812499,17.0625,96426400,1.121841
2000-11-30,16.6875,17.00,16.125,16.50,202399400,1.084857
2000-11-29,18.0937,18.3125,17.249999,17.5625,123037600,1.154715
2000-11-28,18.6875,18.999999,17.9375,18.0312,67281200,1.185532
2000-11-27,19.874999,19.937501,18.50,18.6875,64698200,1.228683
2000-11-24,18.8593,19.500001,18.8125,19.3125,40233200,1.269776
2000-11-22,18.8125,19.125,18.375,18.50,70133000,1.216355
2000-11-21,19.1875,19.500001,18.75,18.8125,75488000,1.236902
2000-11-20,18.5937,19.500001,18.25,18.9375,102016600,1.24512
2000-11-17,19.1875,19.25,18.25,18.50,111545000,1.216355
